OnsetTime	OffsetTime	MidiPitch
487.208	487.285	88
487.211	487.286	85
487.211	487.288	76
487.212	487.288	56
487.214	487.289	44
487.365	487.443	55
487.365	487.443	43
487.522	487.596	100
487.523	487.6	93
487.523	487.601	88
487.526	487.601	97
487.527	487.603	54
487.527	487.603	42
487.673	487.83	53
487.673	487.831	41
487.831	487.904	89
487.832	487.905	84
487.835	487.908	77
487.835	487.909	81
487.835	487.981	52
487.837	487.981	40
487.982	488.289	51
487.985	488.289	39
488.138	488.237	101
488.139	488.237	93
488.139	488.237	89
488.14	488.237	96
488.29	488.439	50
488.293	488.44	38
488.44	488.513	78
488.444	488.514	90
488.444	488.516	86
488.444	488.59	49
488.446	488.59	37
488.591	488.926	48
488.594	488.926	36
488.747	488.926	90
488.748	488.926	102
488.748	488.926	98
488.919	489.413	47
488.92	489.413	35
489.074	489.396	90
489.074	489.413	78
489.074	489.413	83
489.077	489.413	87
489.077	489.413	46
489.077	489.413	34
489.227	489.413	45
489.228	489.413	33
489.392	490.52	102
489.392	490.52	99
489.392	490.106	95
489.396	490.52	90
489.396	490.52	44
489.396	490.52	32
489.56	490.52	43
489.561	490.52	31
489.735	490.106	91
489.735	490.52	86
489.735	490.52	83
489.738	490.52	79
489.739	490.52	42
489.739	490.52	30
489.913	490.52	41
489.913	490.52	29
490.105	490.52	103
490.106	490.52	95
490.106	490.52	91
490.109	490.52	98
490.513	490.907	92
490.515	490.908	80
490.516	490.908	88
490.519	491.31	40
490.519	492.084	28
490.907	491.307	92
490.908	491.308	80
490.908	491.307	88
490.911	491.715	59
490.911	492.084	47
491.307	492.084	92
491.307	491.895	88
491.308	492.084	80
491.31	492.084	52
491.31	492.083	40
491.71	492.084	90
491.713	492.079	87
491.713	492.084	78
491.713	492.084	71
491.715	492.084	59
491.895	492.084	88
491.898	492.084	76
491.898	492.084	85
492.079	492.482	87
492.08	493.666	75
492.08	493.666	83
492.083	492.892	40
492.084	493.669	28
492.276	492.888	88
492.28	493.476	76
492.28	493.476	85
492.479	493.295	90
492.482	493.298	78
492.482	493.298	87
492.483	493.302	59
492.483	493.669	47
492.885	493.669	92
492.888	493.474	88
492.888	493.669	80
492.889	493.669	52
492.892	493.668	40
493.295	493.669	90
493.298	493.669	78
493.298	493.665	87
493.298	493.669	71
493.302	493.669	59
493.474	493.669	88
493.476	493.669	76
493.476	493.669	85
493.665	494.062	87
493.666	495.234	75
493.666	495.234	83
493.668	494.464	40
493.669	495.237	28
493.862	494.46	88
493.865	495.049	76
493.866	495.051	85
494.061	494.863	90
494.062	494.866	78
494.062	494.866	87
494.062	494.87	59
494.064	495.235	47
494.456	495.237	92
494.46	495.049	88
494.463	495.237	80
494.463	495.237	52
494.464	495.237	40
494.863	495.237	90
494.866	495.237	78
494.866	495.234	87
494.867	495.237	71
494.87	495.237	59
495.049	495.237	88
495.049	495.237	76
495.051	495.237	85
495.234	495.335	87
495.234	495.338	75
495.234	495.339	83
495.235	496.874	47
495.237	496.874	35
495.436	496.214	88
495.437	496.217	76
495.44	496.024	85
495.632	496.021	90
495.633	496.024	78
495.633	496.416	87
495.635	496.417	66
495.636	496.417	54
495.825	496.874	92
495.826	496.831	80
496.021	496.874	90
496.024	496.62	85
496.024	496.874	78
496.025	496.874	45
496.025	496.874	33
496.214	496.874	88
496.217	496.874	76
496.416	496.874	87
496.416	496.874	75
496.417	496.874	66
496.417	496.874	54
496.62	496.833	85
496.622	496.874	73
496.83	497.715	89
496.83	497.715	77
496.831	497.715	80
496.833	497.715	85
496.833	497.274	44
496.833	497.715	32
497.039	497.499	55
497.039	497.715	43
497.271	497.715	56
497.274	497.715	44
497.498	497.729	67
497.499	497.729	55
497.617	497.73	87
497.618	497.73	75
497.732	498.394	84
497.732	498.607	90
497.733	498.607	78
497.736	498.607	68
497.736	498.167	56
497.939	498.607	55
497.94	498.607	43
498.167	498.607	56
498.167	498.605	44
498.394	498.607	84
498.394	498.607	72
498.604	498.709	87
498.605	498.709	75
498.605	499.041	44
498.607	499.91	32
498.82	499.251	55
498.825	499.689	43
499.035	499.906	85
499.038	499.907	73
499.038	499.907	77
499.039	499.91	80
499.039	499.473	56
499.041	499.91	44
499.249	499.91	67
499.251	499.686	55
499.472	499.91	68
499.473	499.909	56
499.686	499.91	55
499.689	499.91	43
499.906	500.355	85
499.907	500.359	73
499.907	500.359	77
499.909	500.359	56
499.91	500.358	44
500.354	500.799	94
500.355	500.801	82
500.355	500.802	85
500.358	500.879	44
500.358	500.879	32
500.582	500.879	57
500.585	500.879	45
500.799	501.348	94
500.801	501.348	82
500.802	501.348	85
500.802	501.348	58
500.802	501.348	46
501.254	502.168	92
501.254	502.168	80
501.257	502.168	83
501.257	502.168	86
501.258	501.785	41
501.258	501.785	29
501.485	501.785	61
501.486	501.785	49
501.705	502.168	62
501.709	502.168	50
502.164	502.612	90
502.164	502.612	78
502.167	502.615	82
502.168	503.56	39
502.168	503.56	27
502.395	502.828	57
502.395	503.294	45
502.612	503.521	90
502.612	503.522	78
502.615	503.522	82
502.615	503.06	58
502.616	503.525	46
502.826	503.56	69
502.828	503.291	57
503.06	503.56	70
503.06	503.525	58
503.291	503.56	57
503.294	503.56	45
503.521	504.023	90
503.522	504.023	78
503.522	504.023	82
503.525	504.023	58
503.525	504.023	46
504.019	504.478	97
504.02	504.48	85
504.022	504.481	94
504.022	505.947	42
504.022	505.947	30
504.257	504.704	60
504.257	505.208	48
504.478	505.947	97
504.48	505.947	85
504.481	505.444	94
504.481	504.958	61
504.481	505.447	49
504.701	505.947	72
504.704	505.206	60
504.954	505.947	96
504.957	505.947	84
504.957	505.94	92
504.957	505.947	73
504.958	505.447	61
505.206	505.947	60
505.208	505.947	48
505.444	505.947	94
505.446	505.947	82
505.446	505.947	90
505.447	505.947	61
505.447	505.947	49
505.94	506.444	92
505.941	506.445	80
505.944	506.447	89
505.947	506.448	44
505.947	507.249	32
506.185	506.706	55
506.186	507.249	43
506.444	507.473	92
506.445	507.473	80
506.445	507.477	85
506.447	507.477	89
506.448	506.948	56
506.448	507.249	44
506.704	507.249	67
506.706	507.249	55
506.948	507.249	68
506.948	507.249	56
507.718	507.963	93
507.719	507.964	81
507.719	507.964	65
507.721	507.966	77
507.967	508.205	94
507.967	508.208	82
507.968	508.208	78
507.97	508.208	66
508.687	509.174	89
508.688	509.174	77
508.688	509.164	74
508.691	509.174	62
508.937	509.174	90
508.937	509.174	78
508.938	509.174	75
508.939	509.174	63
509.164	509.591	86
509.164	509.591	74
509.165	509.588	71
509.167	509.591	59
509.378	509.591	87
509.378	509.591	75
509.38	509.591	72
509.38	509.591	60
509.587	509.986	83
509.588	509.986	71
509.588	509.986	67
509.59	509.986	55
509.783	509.986	84
509.784	509.986	72
509.787	509.986	68
509.787	509.986	56
509.976	510.351	81
509.976	510.351	69
509.979	510.347	65
509.98	510.351	53
510.161	510.351	82
510.161	510.351	70
510.162	510.351	66
510.165	510.351	54
510.346	510.718	77
510.347	510.718	65
510.35	510.714	62
510.35	510.718	50
510.525	510.718	78
510.528	510.718	66
510.529	510.718	63
510.529	510.718	51
510.711	511.075	74
510.714	511.075	62
510.714	511.068	59
510.715	511.075	47
510.886	511.075	75
510.886	511.075	63
510.889	511.075	60
510.89	511.075	48
511.068	511.435	71
511.068	511.435	59
511.069	511.435	55
511.071	511.435	43
511.24	511.435	72
511.242	511.435	60
511.243	511.435	56
511.243	511.435	44
511.414	511.782	69
511.415	511.782	57
511.418	511.771	53
511.418	511.782	41
511.593	511.782	70
511.596	511.782	58
511.597	511.782	54
511.597	511.782	42
511.769	512.134	65
511.771	512.134	53
511.771	512.129	50
511.771	512.134	38
511.943	512.134	66
511.943	512.134	54
511.946	512.134	51
511.946	512.134	39
512.128	512.523	62
512.129	512.523	50
512.129	512.523	47
512.132	512.523	35
512.313	512.523	63
512.314	512.523	51
512.317	512.514	48
512.317	512.523	36
512.511	512.772	60
512.514	512.772	48
512.514	512.723	54
512.516	512.772	44
512.517	512.772	32
512.517	512.772	39
512.723	513.846	61
512.723	513.717	54
512.727	513.846	49
512.727	512.989	42
512.727	512.993	33
512.852	513.125	45
512.989	513.263	42
512.993	513.263	33
513.125	513.399	45
513.263	513.538	42
513.263	513.539	33
513.399	513.673	45
513.538	513.769	42
513.539	513.738	33
513.673	513.812	45
513.714	513.809	66
513.717	513.811	54
513.738	514.347	33
513.769	514.347	42
513.809	514.76	66
513.811	514.76	54
513.812	514.348	45
514.805	514.9	64
514.806	514.901	52
514.901	516.086	64
514.901	515.477	57
514.903	516.086	52
514.904	515.184	37
514.904	515.184	30
515.041	515.334	42
515.184	515.481	37
515.184	515.481	30
515.334	515.621	42
515.375	515.478	62
515.376	515.478	50
515.477	516.048	57
515.478	516.086	62
515.478	516.086	50
515.481	515.765	37
515.481	515.765	30
515.621	515.908	42
515.765	516.013	37
515.765	515.982	30
515.908	516.052	42
515.954	516.052	61
515.957	516.052	49
515.982	517.204	30
516.013	517.203	37
516.048	516.612	57
516.052	517.098	61
516.052	517.101	49
516.052	517.204	42
516.51	516.612	60
516.513	516.613	48
516.612	517.204	60
516.612	517.204	57
516.613	517.204	48
517.098	517.2	61
517.101	517.201	49
517.2	517.801	61
517.201	518.369	49
517.203	518.373	25
517.203	518.373	37
517.794	518.373	81
517.795	518.373	78
517.798	518.366	73
517.798	518.373	69
517.799	518.373	66
517.801	518.369	61
517.801	518.373	57
517.802	518.373	54
518.361	518.66	85
518.366	518.66	73
518.368	518.66	77
518.369	518.653	80
518.369	518.66	61
518.369	518.66	49
518.372	518.66	53
518.373	518.656	56
518.652	518.939	87
518.653	518.939	75
518.653	518.932	80
518.655	518.939	84
518.656	518.939	56
518.656	518.939	44
518.657	518.939	48
518.659	518.939	51
518.929	519.217	89
518.932	519.217	77
518.932	519.21	80
518.932	519.217	85
518.933	519.217	49
518.936	519.217	37
518.936	519.217	41
518.939	519.213	44
519.209	519.485	92
519.21	519.49	80
519.212	519.49	84
519.213	519.49	87
519.213	519.489	44
519.213	519.49	32
519.216	519.49	36
519.216	519.49	39
519.482	520.49	97
519.483	520.49	85
519.485	520.49	89
519.485	520.49	92
519.486	520.49	49
519.486	520.49	37
519.489	520.49	41
519.489	520.49	44
520.553	521.567	85
520.553	521.567	73
520.556	521.567	78
520.556	521.567	82
520.556	521.567	66
520.557	521.567	61
520.56	521.567	58
520.56	521.567	54
521.69	522.568	61
521.693	522.568	53
521.693	522.568	56
521.694	522.568	49
521.694	522.568	37
521.697	522.568	41
521.697	522.568	44
